快手ID,昵称,性别,简介,城市
zy510727840,王者荣耀白苏（雅典娜）,女,"惩戒献祭流创始人🏆 

想看我直播的时候，搜白苏雅典娜
✨群号:885295640  

✨感谢每一位支持我的朋友❤

袋＋vx:  zy510727840",重庆 永川区
q666666612,梦仙（做头像）,男,"大家好

我是做头像的
头像1元
两张1.8元
可以冲一个vlp，8元
vlp免费做头像2次
优惠0.2元
本人晚上7点到8：30接单，谢谢支持
做的话私信我",重庆
,全网第一社会猫-Vv杨,男,Hello-我是杨二妹  V❤：1016066806  家住网红城市（重庆）家里做小吃生意.鸡蛋灌饼.烤冷面.炸鸡柳.玫瑰冰粉.炒酸奶.臭豆腐.炸酥肉.有兴趣的可以合作喜欢朋友可以V❤,重庆 巴南区
Syd971025,史丹-,女,"🍃身高155
🍃体重90
           ❤️同款身高体重的仙女请留下❤️
                        🔍dk25894",重庆 巫山县
erbodainiCCQ,二博带你吃重庆,男,"跟我一起，吃遍大重庆

QQ群：665935754",重庆 九龙坡区
zhiaizijidejunjun,仙君大大♡,男,"喜欢:火影！♡
爱好:玩游戏！♡
兴趣:海王！养鱼
QQ:2634564594
取关的我们热门见！❤❤❤❤
我可以教大家制作视频，剪辑视频！
剪辑动漫我也会，大家都可以问我哟！
仅限火影迷和我粉丝！！！♡♡♡

自从下载了快手，我就像皇帝一样，每天有人献歌献舞，我熬夜审阅，朕甚是劳累啊！！！",重庆 渝北区
,重庆美食测评,女,带你吃遍重庆卡卡角角的美食，真实评测每家店，用心对待每份食物。合作V：cqtc00002,重庆 渝中区
,有桌实验室,女,微信youzhuo007,重庆 江北区
Tuifei147,RNQ欲求,男,"q2642426743

设备小米mix2s

颜值担当🏆
群958128252",重庆
ID000809,刺激战场. 98K,男,"""            19战队 最low的突击手

                  群：124637914
                                  
                      感谢官方🙏        ''",重庆 长寿区
jujie688,爱吃的菊姐,女,"♥努力到无能为力 拼搏到感动自己

♥感谢快手官方提供的平台🙏🙏🙏

❤️xy1881181",重庆 江北区
l1286900302,🔥烈焰🌟航🇨🇳,男,"喜欢钓鱼，喜欢和钓友学习钓技，
                      饵无万能，钓无定法。
擅长钓法:灵顿钓法，开飞机，打行程，放风筝，跑铅，无铅。
   做好自己，无需在乎别人的看法！
     作品做之不易，希望大家喜欢。
 
                 加油
                      v  h1286900302",重庆 大足区
yikun999,亦坤（刘丁杰）,男,"前方高能❗️

💯每天晚上9点团队直播

🐧亦家人的群：478390977

❤️合作：VT196344（团队招人）

🍑：亦坤的潮服店",重庆 南岸区
,落单（国服婉儿）,男,"👤️他在关注你哦
s14s15国服榜首婉儿🏆️
婉儿最高80连胜（已断）💪️
落单不优秀，留下来陪着我吧！
铁粉名字后面带个（落单）",重庆 渝北区
SPL666666,Perfect–林子,男,"业余手机视频摄影剪辑爱好者
更多教程素材🐧群：398322271
VX👣:SPLWX321（备注来意）",重庆 奉节县
guxinran99990,不爱欣冉你是沙雕嘛？,男,"做个迷人的滚蛋🌚
海王了解🌚
私信看缘分(太多了)
心动我不负责
别想旧情复燃，你不配🙃
余生:楠楠💞
生命之光＋死护＋宝贝:酥甜💖
宝贝:冉婷鸭❤
合集ks江一冉
不熟叫欣冉，熟悉叫狗冉
唯一小号:欣冉鸭",重庆 城口县
,魔术师波哥,男,"感谢快手官方给予平台
直播时间：
                中午12:00
                晚上20:00
              （其他时间不定）
 每天直播4小时以上，榜一甩人
诚信做人，良心办事，绝无套路，带新人
胃❤️：ulydihc163（注明来意）",重庆
NIKE06666,“盘”龟人🔥尼克洲,男,"感谢快手官方绿色平台    

【🔥盘龟创始人🔥十余年盘龟从未失手】

    广交龟友，以龟会友🙏 每天为大家更新盘龟逗龟精彩视频，解答各种疑难杂症，分享佛洲培养饲育密集做您身边的鳄龟专家...
  殊途同龟↓               
     慎重提醒！ 评论下方小心骗子钓鱼！做人信誉为本 →（君子爱财 取之有道）
 我本玩商  感兴趣 有需要的朋友→请关住下方 VX 朋友圈日常更新精品顶级个体↓偶发福利谢谢！
 
     非诚勿扰 著明来意 

 📡 【 tyz 586 586 】",重庆 巫山县
